ID,PARENT_KEY_ID,PO_ITEM_POS,CURRENCY_CODE,GROSS_AMOUNT,NET_AMOUNT,TAX_AMOUNT
02BD2137-0890-1EEA-A6C2-BB55C1980022,02BD2137-0890-1EEA-A6C2-BB55C1979113,50,CNY,1057.91,889,168.91
02BD2137-0890-1EEA-A6C2-BB55C1980023,02BD2137-0890-1EEA-A6C2-BB55C1979113,60,CNY,674.73,567,107.73
02BD2137-0890-1EEA-A6C2-BB55C1980024,02BD2137-0890-1EEA-A6C2-BB55C1979114,10,BRL,892.5,750,142.5
02BD2137-0890-1EEA-A6C2-BB55C1980025,02BD2137-0890-1EEA-A6C2-BB55C1979114,20,BRL,2139.62,1798,341.62
02BD2137-0890-1EEA-A6C2-BB55C1980026,02BD2137-0890-1EEA-A6C2-BB55C1979114,30,BRL,16.66,14,2.66
02BD2137-0890-1EEA-A6C2-BB55C1980027,02BD2137-0890-1EEA-A6C2-BB55C1979114,40,BRL,892.5,750,142.5
02BD2137-0890-1EEA-A6C2-BB55C1980028,02BD2137-0890-1EEA-A6C2-BB55C1979114,50,BRL,2139.62,1798,341.62
02BD2137-0890-1EEA-A6C2-BB55C1980029,02BD2137-0890-1EEA-A6C2-BB55C1979114,60,BRL,16.66,14,2.66
02BD2137-0890-1EEA-A6C2-BB55C1980030,02BD2137-0890-1EEA-A6C2-BB55C1979114,70,BRL,595,500,95
02BD2137-0890-1EEA-A6C2-BB55C1980031,02BD2137-0890-1EEA-A6C2-BB55C1979114,80,BRL,3209.43,2697,512.43
02BD2137-0890-1EEA-A6C2-BB55C1980032,02BD2137-0890-1EEA-A6C2-BB55C1979114,90,BRL,33.32,28,5.32
02BD2137-0890-1EEA-A6C2-BB55C1980033,02BD2137-0890-1EEA-A6C2-BB55C1979115,10,EUR,2856,2400,456
02BD2137-0890-1EEA-A6C2-BB55C1980034,02BD2137-0890-1EEA-A6C2-BB55C1979115,20,EUR,34.51,29,5.51
02BD2137-0890-1EEA-A6C2-BB55C1980035,02BD2137-0890-1EEA-A6C2-BB55C1979115,30,EUR,1092.42,918,174.42
02BD2137-0890-1EEA-A6C2-BB55C1980036,02BD2137-0890-1EEA-A6C2-BB55C1979116,10,EUR,2854.81,2399,455.81
02BD2137-0890-1EEA-A6C2-BB55C1980037,02BD2137-0890-1EEA-A6C2-BB55C1979116,20,EUR,404.6,340,64.6
02BD2137-0890-1EEA-A6C2-BB55C1980038,02BD2137-0890-1EEA-A6C2-BB55C1979117,10,CAD,1959.93,1647,312.93
02BD2137-0890-1EEA-A6C2-BB55C1980039,02BD2137-0890-1EEA-A6C2-BB55C1979117,20,CAD,963.9,810,153.9
02BD2137-0890-1EEA-A6C2-BB55C1980040,02BD2137-0890-1EEA-A6C2-BB55C1979117,30,CAD,19.04,16,3.04
02BD2137-0890-1EEA-A6C2-BB55C1980041,02BD2137-0890-1EEA-A6C2-BB55C1979117,40,CAD,1306.62,1098,208.62
02BD2137-0890-1EEA-A6C2-BB55C1980042,02BD2137-0890-1EEA-A6C2-BB55C1979118,10,RUB,496.23,417,79.23
02BD2137-0890-1EEA-A6C2-BB55C1980043,02BD2137-0890-1EEA-A6C2-BB55C1979118,20,RUB,17.85,15,2.85
02BD2137-0890-1EEA-A6C2-BB55C1980044,02BD2137-0890-1EEA-A6C2-BB55C1979118,30,RUB,5105.1,4290,815.1
02BD2137-0890-1EEA-A6C2-BB55C1980045,02BD2137-0890-1EEA-A6C2-BB55C1979118,40,RUB,165.41,139,26.41
02BD2137-0890-1EEA-A6C2-BB55C1980046,02BD2137-0890-1EEA-A6C2-BB55C1979118,50,RUB,53.55,45,8.55
02BD2137-0890-1EEA-A6C2-BB55C1980047,02BD2137-0890-1EEA-A6C2-BB55C1979118,60,RUB,1701.7,1430,271.7
02BD2137-0890-1EEA-A6C2-BB55C1980048,02BD2137-0890-1EEA-A6C2-BB55C1979119,10,EUR,2856,2400,456
02BD2137-0890-1EEA-A6C2-BB55C1980049,02BD2137-0890-1EEA-A6C2-BB55C1979119,20,EUR,69.02,58,11.02
02BD2137-0890-1EEA-A6C2-BB55C1980050,02BD2137-0890-1EEA-A6C2-BB55C1979119,30,EUR,1092.42,918,174.42
02BD2137-0890-1EEA-A6C2-BB55C1980051,02BD2137-0890-1EEA-A6C2-BB55C1979119,40,EUR,2856,2400,456
02BD2137-0890-1EEA-A6C2-BB55C1980052,02BD2137-0890-1EEA-A6C2-BB55C1979119,50,EUR,34.51,29,5.51
02BD2137-0890-1EEA-A6C2-BB55C1980053,02BD2137-0890-1EEA-A6C2-BB55C1979119,60,EUR,546.21,459,87.21
02BD2137-0890-1EEA-A6C2-BB55C1980054,02BD2137-0890-1EEA-A6C2-BB55C1979119,70,EUR,2856,2400,456
02BD2137-0890-1EEA-A6C2-BB55C1980055,02BD2137-0890-1EEA-A6C2-BB55C1979119,80,EUR,103.53,87,16.53
02BD2137-0890-1EEA-A6C2-BB55C1980056,02BD2137-0890-1EEA-A6C2-BB55C1979119,90,EUR,1092.42,918,174.42
02BD2137-0890-1EEA-A6C2-BB55C1980057,02BD2137-0890-1EEA-A6C2-BB55C1979120,10,RUB,330.82,278,52.82
02BD2137-0890-1EEA-A6C2-BB55C1980058,02BD2137-0890-1EEA-A6C2-BB55C1979120,20,RUB,17.85,15,2.85
02BD2137-0890-1EEA-A6C2-BB55C1980059,02BD2137-0890-1EEA-A6C2-BB55C1979120,30,RUB,3403.4,2860,543.4
02BD2137-0890-1EEA-A6C2-BB55C1980060,02BD2137-0890-1EEA-A6C2-BB55C1979121,10,RUB,496.23,417,79.23
02BD2137-0890-1EEA-A6C2-BB55C1980061,02BD2137-0890-1EEA-A6C2-BB55C1979121,20,RUB,53.55,45,8.55
02BD2137-0890-1EEA-A6C2-BB55C1980062,02BD2137-0890-1EEA-A6C2-BB55C1979122,10,EUR,821.1,690,131.1
02BD2137-0890-1EEA-A6C2-BB55C1980063,02BD2137-0890-1EEA-A6C2-BB55C1979122,20,EUR,24.63,20.7,3.93
02BD2137-0890-1EEA-A6C2-BB55C1980064,02BD2137-0890-1EEA-A6C2-BB55C1979122,30,EUR,950.81,799,151.81
02BD2137-0890-1EEA-A6C2-BB55C1980065,02BD2137-0890-1EEA-A6C2-BB55C1979122,40,EUR,547.4,460,87.4
02BD2137-0890-1EEA-A6C2-BB55C1980066,02BD2137-0890-1EEA-A6C2-BB55C1979123,10,EUR,32.09,26.97,5.12
02BD2137-0890-1EEA-A6C2-BB55C1980067,02BD2137-0890-1EEA-A6C2-BB55C1979123,20,EUR,160.65,135,25.65
02BD2137-0890-1EEA-A6C2-BB55C1980068,02BD2137-0890-1EEA-A6C2-BB55C1979123,30,EUR,4458.93,3747,711.93
02BD2137-0890-1EEA-A6C2-BB55C1980069,02BD2137-0890-1EEA-A6C2-BB55C1979123,40,EUR,32.09,26.97,5.12
02BD2137-0890-1EEA-A6C2-BB55C1980070,02BD2137-0890-1EEA-A6C2-BB55C1979123,50,EUR,107.1,90,17.1
02BD2137-0890-1EEA-A6C2-BB55C1980071,02BD2137-0890-1EEA-A6C2-BB55C1979123,60,EUR,1486.31,1249,237.31
02BD2137-0890-1EEA-A6C2-BB55C1980072,02BD2137-0890-1EEA-A6C2-BB55C1979123,70,EUR,21.4,17.98,3.42
02BD2137-0890-1EEA-A6C2-BB55C1980073,02BD2137-0890-1EEA-A6C2-BB55C1979124,10,USD,198.73,167,31.73
02BD2137-0890-1EEA-A6C2-BB55C1980074,02BD2137-0890-1EEA-A6C2-BB55C1979124,20,USD,240.86,202.4,38.46
02BD2137-0890-1EEA-A6C2-BB55C1980075,02BD2137-0890-1EEA-A6C2-BB55C1979124,30,USD,397.46,334,63.46
02BD2137-0890-1EEA-A6C2-BB55C1980076,02BD2137-0890-1EEA-A6C2-BB55C1979124,40,USD,240.86,202.4,38.46
02BD2137-0890-1EEA-A6C2-BB55C1980077,02BD2137-0890-1EEA-A6C2-BB55C1979124,50,USD,596.19,501,95.19
02BD2137-0890-1EEA-A6C2-BB55C1980078,02BD2137-0890-1EEA-A6C2-BB55C1979124,60,USD,240.86,202.4,38.46
02BD2137-0890-1EEA-A6C2-BB55C1980079,02BD2137-0890-1EEA-A6C2-BB55C1979124,70,USD,397.46,334,63.46
02BD2137-0890-1EEA-A6C2-BB55C1980080,02BD2137-0890-1EEA-A6C2-BB55C1979124,80,USD,240.86,202.4,38.46
02BD2137-0890-1EEA-A6C2-BB55C1980081,02BD2137-0890-1EEA-A6C2-BB55C1979124,90,USD,596.19,501,95.19
02BD2137-0890-1EEA-A6C2-BB55C1980082,02BD2137-0890-1EEA-A6C2-BB55C1979124,100,USD,361.28,303.6,57.68
02BD2137-0890-1EEA-A6C2-BB55C1980083,02BD2137-0890-1EEA-A6C2-BB55C1979125,10,EUR,164.22,138,26.22
02BD2137-0890-1EEA-A6C2-BB55C1980084,02BD2137-0890-1EEA-A6C2-BB55C1979125,20,EUR,831.81,699,132.81
02BD2137-0890-1EEA-A6C2-BB55C1980085,02BD2137-0890-1EEA-A6C2-BB55C1979125,30,EUR,1975.4,1660,315.4
02BD2137-0890-1EEA-A6C2-BB55C1980086,02BD2137-0890-1EEA-A6C2-BB55C1979125,40,EUR,164.22,138,26.22
02BD2137-0890-1EEA-A6C2-BB55C1980087,02BD2137-0890-1EEA-A6C2-BB55C1979125,50,EUR,1663.62,1398,265.62
02BD2137-0890-1EEA-A6C2-BB55C1980088,02BD2137-0890-1EEA-A6C2-BB55C1979125,60,EUR,1975.4,1660,315.4
02BD2137-0890-1EEA-A6C2-BB55C1980089,02BD2137-0890-1EEA-A6C2-BB55C1979125,70,EUR,246.33,207,39.33
02BD2137-0890-1EEA-A6C2-BB55C1980090,02BD2137-0890-1EEA-A6C2-BB55C1979125,80,EUR,2495.43,2097,398.43
02BD2137-0890-1EEA-A6C2-BB55C1980091,02BD2137-0890-1EEA-A6C2-BB55C1979125,90,EUR,1975.4,1660,315.4
02BD2137-0890-1EEA-A6C2-BB55C1980092,02BD2137-0890-1EEA-A6C2-BB55C1979125,100,EUR,246.33,207,39.33
02BD2137-0890-1EEA-A6C2-BB55C1980093,02BD2137-0890-1EEA-A6C2-BB55C1979126,10,ARS,4280.43,3597,683.43
02BD2137-0890-1EEA-A6C2-BB55C1980094,02BD2137-0890-1EEA-A6C2-BB55C1979126,20,ARS,13.09,11,2.09
02BD2137-0890-1EEA-A6C2-BB55C1980095,02BD2137-0890-1EEA-A6C2-BB55C1979126,30,ARS,2322.88,1952,370.88
02BD2137-0890-1EEA-A6C2-BB55C1980096,02BD2137-0890-1EEA-A6C2-BB55C1979126,40,ARS,2853.62,2398,455.62
02BD2137-0890-1EEA-A6C2-BB55C1980097,02BD2137-0890-1EEA-A6C2-BB55C1979126,50,ARS,13.09,11,2.09
02BD2137-0890-1EEA-A6C2-BB55C1980098,02BD2137-0890-1EEA-A6C2-BB55C1979126,60,ARS,2322.88,1952,370.88
02BD2137-0890-1EEA-A6C2-BB55C1980099,02BD2137-0890-1EEA-A6C2-BB55C1979126,70,ARS,1426.81,1199,227.81
02BD2137-0890-1EEA-A6C2-BB55C1980100,02BD2137-0890-1EEA-A6C2-BB55C1979126,80,ARS,26.18,22,4.18
02BD2137-0890-1EEA-A6C2-BB55C1980101,02BD2137-0890-1EEA-A6C2-BB55C1979127,10,JPY,6069,5100,969
02BD2137-0890-1EEA-A6C2-BB55C1980102,02BD2137-0890-1EEA-A6C2-BB55C1979127,20,JPY,196.35,165,31.35
02BD2137-0890-1EEA-A6C2-BB55C1980103,02BD2137-0890-1EEA-A6C2-BB55C1979127,30,JPY,8207.43,6897,1310.43
02BD2137-0890-1EEA-A6C2-BB55C1980104,02BD2137-0890-1EEA-A6C2-BB55C1979127,40,JPY,2023,1700,323
02BD2137-0890-1EEA-A6C2-BB55C1980105,02BD2137-0890-1EEA-A6C2-BB55C1979127,50,JPY,65.45,55,10.45
02BD2137-0890-1EEA-A6C2-BB55C1980106,02BD2137-0890-1EEA-A6C2-BB55C1979128,10,ARS,1166.2,980,186.2
02BD2137-0890-1EEA-A6C2-BB55C1980107,02BD2137-0890-1EEA-A6C2-BB55C1979128,20,ARS,41.65,35,6.65
02BD2137-0890-1EEA-A6C2-BB55C1980108,02BD2137-0890-1EEA-A6C2-BB55C1979128,30,ARS,1506.54,1266,240.54
02BD2137-0890-1EEA-A6C2-BB55C1980109,02BD2137-0890-1EEA-A6C2-BB55C1979128,40,ARS,583.1,490,93.1
02BD2137-0890-1EEA-A6C2-BB55C1980110,02BD2137-0890-1EEA-A6C2-BB55C1979128,50,ARS,124.95,105,19.95
02BD2137-0890-1EEA-A6C2-BB55C1980111,02BD2137-0890-1EEA-A6C2-BB55C1979129,10,BRL,1069.81,899,170.81
02BD2137-0890-1EEA-A6C2-BB55C1980112,02BD2137-0890-1EEA-A6C2-BB55C1979129,20,BRL,33.32,28,5.32
02BD2137-0890-1EEA-A6C2-BB55C1980113,02BD2137-0890-1EEA-A6C2-BB55C1979129,30,BRL,595,500,95
02BD2137-0890-1EEA-A6C2-BB55C1980114,02BD2137-0890-1EEA-A6C2-BB55C1979129,40,BRL,3209.43,2697,512.43
02BD2137-0890-1EEA-A6C2-BB55C1980115,02BD2137-0890-1EEA-A6C2-BB55C1979129,50,BRL,33.32,28,5.32
02BD2137-0890-1EEA-A6C2-BB55C1980116,02BD2137-0890-1EEA-A6C2-BB55C1979129,60,BRL,595,500,95
02BD2137-0890-1EEA-A6C2-BB55C1980117,02BD2137-0890-1EEA-A6C2-BB55C1979129,70,BRL,3209.43,2697,512.43
02BD2137-0890-1EEA-A6C2-BB55C1980118,02BD2137-0890-1EEA-A6C2-BB55C1979130,10,USD,320.94,269.7,51.24
02BD2137-0890-1EEA-A6C2-BB55C1980119,02BD2137-0890-1EEA-A6C2-BB55C1979130,20,USD,35.69,29.99,5.7
02BD2137-0890-1EEA-A6C2-BB55C1980120,02BD2137-0890-1EEA-A6C2-BB55C1979130,30,USD,5604.9,4710,894.9
02BD2137-0890-1EEA-A6C2-BB55C1980121,02BD2137-0890-1EEA-A6C2-BB55C1979131,10,JPY,5471.62,4598,873.62
02BD2137-0890-1EEA-A6C2-BB55C1980122,02BD2137-0890-1EEA-A6C2-BB55C1979131,20,JPY,6069,5100,969
02BD2137-0890-1EEA-A6C2-BB55C1980123,02BD2137-0890-1EEA-A6C2-BB55C1979131,30,JPY,65.45,55,10.45
02BD2137-0890-1EEA-A6C2-BB55C1980124,02BD2137-0890-1EEA-A6C2-BB55C1979131,40,JPY,5471.62,4598,873.62
02BD2137-0890-1EEA-A6C2-BB55C1980125,02BD2137-0890-1EEA-A6C2-BB55C1979131,50,JPY,4046,3400,646
02BD2137-0890-1EEA-A6C2-BB55C1980126,02BD2137-0890-1EEA-A6C2-BB55C1979131,60,JPY,65.45,55,10.45
02BD2137-0890-1EEA-A6C2-BB55C1980127,02BD2137-0890-1EEA-A6C2-BB55C1979131,70,JPY,8207.43,6897,1310.43
02BD2137-0890-1EEA-A6C2-BB55C1980128,02BD2137-0890-1EEA-A6C2-BB55C1979131,80,JPY,2023,1700,323
02BD2137-0890-1EEA-A6C2-BB55C1980129,02BD2137-0890-1EEA-A6C2-BB55C1979132,10,EUR,1663.62,1398,265.62
02BD2137-0890-1EEA-A6C2-BB55C1980130,02BD2137-0890-1EEA-A6C2-BB55C1979132,20,EUR,1975.4,1660,315.4
02BD2137-0890-1EEA-A6C2-BB55C1980131,02BD2137-0890-1EEA-A6C2-BB55C1979132,30,EUR,164.22,138,26.22
02BD2137-0890-1EEA-A6C2-BB55C1980132,02BD2137-0890-1EEA-A6C2-BB55C1979132,40,EUR,2495.43,2097,398.43
02BD2137-0890-1EEA-A6C2-BB55C1980133,02BD2137-0890-1EEA-A6C2-BB55C1979132,50,EUR,987.7,830,157.7
02BD2137-0890-1EEA-A6C2-BB55C1980134,02BD2137-0890-1EEA-A6C2-BB55C1979132,60,EUR,164.22,138,26.22
02BD2137-0890-1EEA-A6C2-BB55C1980135,02BD2137-0890-1EEA-A6C2-BB55C1979133,10,EUR,1663.62,1398,265.62
02BD2137-0890-1EEA-A6C2-BB55C1980136,02BD2137-0890-1EEA-A6C2-BB55C1979133,20,EUR,1975.4,1660,315.4
02BD2137-0890-1EEA-A6C2-BB55C1980137,02BD2137-0890-1EEA-A6C2-BB55C1979133,30,EUR,164.22,138,26.22
02BD2137-0890-1EEA-A6C2-BB55C1980138,02BD2137-0890-1EEA-A6C2-BB55C1979134,10,EUR,1306.62,1098,208.62
02BD2137-0890-1EEA-A6C2-BB55C1980139,02BD2137-0890-1EEA-A6C2-BB55C1979134,20,EUR,21.4,17.98,3.42
02BD2137-0890-1EEA-A6C2-BB55C1980140,02BD2137-0890-1EEA-A6C2-BB55C1979134,30,EUR,1888.53,1587,301.53
02BD2137-0890-1EEA-A6C2-BB55C1980141,02BD2137-0890-1EEA-A6C2-BB55C1979134,40,EUR,1306.62,1098,208.62
02BD2137-0890-1EEA-A6C2-BB55C1980142,02BD2137-0890-1EEA-A6C2-BB55C1979134,50,EUR,21.4,17.98,3.42
02BD2137-0890-1EEA-A6C2-BB55C1980143,02BD2137-0890-1EEA-A6C2-BB55C1979134,60,EUR,629.51,529,100.51
02BD2137-0890-1EEA-A6C2-BB55C1980144,02BD2137-0890-1EEA-A6C2-BB55C1979134,70,EUR,1959.93,1647,312.93
02BD2137-0890-1EEA-A6C2-BB55C1980145,02BD2137-0890-1EEA-A6C2-BB55C1979135,10,EUR,91.63,77,14.63
02BD2137-0890-1EEA-A6C2-BB55C1980146,02BD2137-0890-1EEA-A6C2-BB55C1979135,20,EUR,7136.43,5997,1139.43
02BD2137-0890-1EEA-A6C2-BB55C1980147,02BD2137-0890-1EEA-A6C2-BB55C1979135,30,EUR,892.46,749.97,142.49
02BD2137-0890-1EEA-A6C2-BB55C1980148,02BD2137-0890-1EEA-A6C2-BB55C1979135,40,EUR,91.63,77,14.63
02BD2137-0890-1EEA-A6C2-BB55C1980149,02BD2137-0890-1EEA-A6C2-BB55C1979136,10,EUR,69.02,58,11.02
02BD2137-0890-1EEA-A6C2-BB55C1980150,02BD2137-0890-1EEA-A6C2-BB55C1979136,20,EUR,47.6,40,7.6
02BD2137-0890-1EEA-A6C2-BB55C1980151,02BD2137-0890-1EEA-A6C2-BB55C1979136,30,EUR,830.62,698,132.62
02BD2137-0890-1EEA-A6C2-BB55C1980152,02BD2137-0890-1EEA-A6C2-BB55C1979136,40,EUR,103.53,87,16.53
02BD2137-0890-1EEA-A6C2-BB55C1980153,02BD2137-0890-1EEA-A6C2-BB55C1979136,50,EUR,47.6,40,7.6
02BD2137-0890-1EEA-A6C2-BB55C1980154,02BD2137-0890-1EEA-A6C2-BB55C1979136,60,EUR,830.62,698,132.62
02BD2137-0890-1EEA-A6C2-BB55C1980155,02BD2137-0890-1EEA-A6C2-BB55C1979136,70,EUR,34.51,29,5.51
02BD2137-0890-1EEA-A6C2-BB55C1980156,02BD2137-0890-1EEA-A6C2-BB55C1979136,80,EUR,47.6,40,7.6
02BD2137-0890-1EEA-A6C2-BB55C1980157,02BD2137-0890-1EEA-A6C2-BB55C1979136,90,EUR,1245.93,1047,198.93
02BD2137-0890-1EEA-A6C2-BB55C1980158,02BD2137-0890-1EEA-A6C2-BB55C1979137,10,ARS,154.7,130,24.7
02BD2137-0890-1EEA-A6C2-BB55C1980159,02BD2137-0890-1EEA-A6C2-BB55C1979137,20,ARS,603.33,507,96.33
02BD2137-0890-1EEA-A6C2-BB55C1980160,02BD2137-0890-1EEA-A6C2-BB55C1979137,30,ARS,309.4,260,49.4
02BD2137-0890-1EEA-A6C2-BB55C1980161,02BD2137-0890-1EEA-A6C2-BB55C1979137,40,ARS,402.22,338,64.22
02BD2137-0890-1EEA-A6C2-BB55C1980162,02BD2137-0890-1EEA-A6C2-BB55C1979137,50,ARS,464.1,390,74.1
02BD2137-0890-1EEA-A6C2-BB55C1980163,02BD2137-0890-1EEA-A6C2-BB55C1979137,60,ARS,402.22,338,64.22
02BD2137-0890-1EEA-A6C2-BB55C1980164,02BD2137-0890-1EEA-A6C2-BB55C1979137,70,ARS,309.4,260,49.4
02BD2137-0890-1EEA-A6C2-BB55C1980165,02BD2137-0890-1EEA-A6C2-BB55C1979138,10,CNY,224.91,189,35.91
02BD2137-0890-1EEA-A6C2-BB55C1980166,02BD2137-0890-1EEA-A6C2-BB55C1979138,20,CNY,2115.82,1778,337.82
02BD2137-0890-1EEA-A6C2-BB55C1980167,02BD2137-0890-1EEA-A6C2-BB55C1979138,30,CNY,224.91,189,35.91
02BD2137-0890-1EEA-A6C2-BB55C1980168,02BD2137-0890-1EEA-A6C2-BB55C1979138,40,CNY,1057.91,889,168.91
02BD2137-0890-1EEA-A6C2-BB55C1980169,02BD2137-0890-1EEA-A6C2-BB55C1979138,50,CNY,224.91,189,35.91
02BD2137-0890-1EEA-A6C2-BB55C1980170,02BD2137-0890-1EEA-A6C2-BB55C1979138,60,CNY,3173.73,2667,506.73
02BD2137-0890-1EEA-A6C2-BB55C1980171,02BD2137-0890-1EEA-A6C2-BB55C1979139,10,USD,82.11,69,13.11
02BD2137-0890-1EEA-A6C2-BB55C1980172,02BD2137-0890-1EEA-A6C2-BB55C1979139,20,USD,235.62,198,37.62
02BD2137-0890-1EEA-A6C2-BB55C1980173,02BD2137-0890-1EEA-A6C2-BB55C1979139,30,USD,1651.72,1388,263.72
02BD2137-0890-1EEA-A6C2-BB55C1980174,02BD2137-0890-1EEA-A6C2-BB55C1979139,40,USD,82.11,69,13.11
02BD2137-0890-1EEA-A6C2-BB55C1980175,02BD2137-0890-1EEA-A6C2-BB55C1979139,50,USD,235.62,198,37.62
02BD2137-0890-1EEA-A6C2-BB55C1980176,02BD2137-0890-1EEA-A6C2-BB55C1979139,60,USD,1651.72,1388,263.72
02BD2137-0890-1EEA-A6C2-BB55C1980177,02BD2137-0890-1EEA-A6C2-BB55C1979139,70,USD,54.74,46,8.74
02BD2137-0890-1EEA-A6C2-BB55C1980178,02BD2137-0890-1EEA-A6C2-BB55C1979139,80,USD,353.43,297,56.43
02BD2137-0890-1EEA-A6C2-BB55C1980179,02BD2137-0890-1EEA-A6C2-BB55C1979139,90,USD,3303.44,2776,527.44
02BD2137-0890-1EEA-A6C2-BB55C1980180,02BD2137-0890-1EEA-A6C2-BB55C1979140,10,USD,213.96,179.8,34.16
02BD2137-0890-1EEA-A6C2-BB55C1980181,02BD2137-0890-1EEA-A6C2-BB55C1979140,20,USD,35.69,29.99,5.7
02BD2137-0890-1EEA-A6C2-BB55C1980182,02BD2137-0890-1EEA-A6C2-BB55C1979140,30,USD,3736.6,3140,596.6
02BD2137-0890-1EEA-A6C2-BB55C1980183,02BD2137-0890-1EEA-A6C2-BB55C1979141,10,USD,474.81,399,75.81
02BD2137-0890-1EEA-A6C2-BB55C1980184,02BD2137-0890-1EEA-A6C2-BB55C1979141,20,USD,3303.44,2776,527.44
02BD2137-0890-1EEA-A6C2-BB55C1980185,02BD2137-0890-1EEA-A6C2-BB55C1979142,10,ARS,2142,1800,342
02BD2137-0890-1EEA-A6C2-BB55C1980186,02BD2137-0890-1EEA-A6C2-BB55C1979142,20,ARS,5994.03,5037,957.03
02BD2137-0890-1EEA-A6C2-BB55C1980187,02BD2137-0890-1EEA-A6C2-BB55C1979142,30,ARS,35.58,29.9,5.68
02BD2137-0890-1EEA-A6C2-BB55C1980188,02BD2137-0890-1EEA-A6C2-BB55C1979142,40,ARS,1428,1200,228
02BD2137-0890-1EEA-A6C2-BB55C1980189,02BD2137-0890-1EEA-A6C2-BB55C1979143,10,EUR,2316.93,1947,369.93
02BD2137-0890-1EEA-A6C2-BB55C1980190,02BD2137-0890-1EEA-A6C2-BB55C1979143,20,EUR,8.33,7,1.33
02BD2137-0890-1EEA-A6C2-BB55C1980191,02BD2137-0890-1EEA-A6C2-BB55C1979143,30,EUR,5208.63,4377,831.63
02BD2137-0890-1EEA-A6C2-BB55C1980192,02BD2137-0890-1EEA-A6C2-BB55C1979143,40,EUR,2316.93,1947,369.93
02BD2137-0890-1EEA-A6C2-BB55C1980193,02BD2137-0890-1EEA-A6C2-BB55C1979143,50,EUR,8.33,7,1.33
02BD2137-0890-1EEA-A6C2-BB55C1980194,02BD2137-0890-1EEA-A6C2-BB55C1979144,10,EUR,1901.62,1598,303.62
02BD2137-0890-1EEA-A6C2-BB55C1980195,02BD2137-0890-1EEA-A6C2-BB55C1979144,20,EUR,547.4,460,87.4
02BD2137-0890-1EEA-A6C2-BB55C1980196,02BD2137-0890-1EEA-A6C2-BB55C1979144,30,EUR,16.42,13.8,2.62
02BD2137-0890-1EEA-A6C2-BB55C1980197,02BD2137-0890-1EEA-A6C2-BB55C1979144,40,EUR,1901.62,1598,303.62
02BD2137-0890-1EEA-A6C2-BB55C1980198,02BD2137-0890-1EEA-A6C2-BB55C1979144,50,EUR,273.7,230,43.7
02BD2137-0890-1EEA-A6C2-BB55C1980199,02BD2137-0890-1EEA-A6C2-BB55C1979144,60,EUR,8.21,6.9,1.31
02BD2137-0890-1EEA-A6C2-BB55C1980200,02BD2137-0890-1EEA-A6C2-BB55C1979144,70,EUR,1901.62,1598,303.62
02BD2137-0890-1EEA-A6C2-BB55C1980201,02BD2137-0890-1EEA-A6C2-BB55C1979144,80,EUR,821.1,690,131.1
02BD2137-0890-1EEA-A6C2-BB55C1980202,02BD2137-0890-1EEA-A6C2-BB55C1979144,90,EUR,16.42,13.8,2.62
02BD2137-0890-1EEA-A6C2-BB55C1980203,02BD2137-0890-1EEA-A6C2-BB55C1979145,10,ARS,309.4,260,49.4
02BD2137-0890-1EEA-A6C2-BB55C1980204,02BD2137-0890-1EEA-A6C2-BB55C1979145,20,ARS,201.11,169,32.11
02BD2137-0890-1EEA-A6C2-BB55C1980205,02BD2137-0890-1EEA-A6C2-BB55C1979145,30,ARS,309.4,260,49.4
02BD2137-0890-1EEA-A6C2-BB55C1980206,02BD2137-0890-1EEA-A6C2-BB55C1979146,10,EUR,1638.63,1377,261.63
02BD2137-0890-1EEA-A6C2-BB55C1980207,02BD2137-0890-1EEA-A6C2-BB55C1979146,20,EUR,4284,3600,684
02BD2137-0890-1EEA-A6C2-BB55C1980208,02BD2137-0890-1EEA-A6C2-BB55C1979147,10,BRL,3209.43,2697,512.43
02BD2137-0890-1EEA-A6C2-BB55C1980209,02BD2137-0890-1EEA-A6C2-BB55C1979147,20,BRL,49.98,42,7.98
02BD2137-0890-1EEA-A6C2-BB55C1980210,02BD2137-0890-1EEA-A6C2-BB55C1979147,30,BRL,297.5,250,47.5
02BD2137-0890-1EEA-A6C2-BB55C1980211,02BD2137-0890-1EEA-A6C2-BB55C1979147,40,BRL,2139.62,1798,341.62
02BD2137-0890-1EEA-A6C2-BB55C1980212,02BD2137-0890-1EEA-A6C2-BB55C1979148,10,USD,82.11,69,13.11
02BD2137-0890-1EEA-A6C2-BB55C1980213,02BD2137-0890-1EEA-A6C2-BB55C1979148,20,USD,353.43,297,56.43
02BD2137-0890-1EEA-A6C2-BB55C1980214,02BD2137-0890-1EEA-A6C2-BB55C1979148,30,USD,4955.16,4164,791.16
02BD2137-0890-1EEA-A6C2-BB55C1980215,02BD2137-0890-1EEA-A6C2-BB55C1979148,40,USD,82.11,69,13.11
02BD2137-0890-1EEA-A6C2-BB55C1980216,02BD2137-0890-1EEA-A6C2-BB55C1979148,50,USD,117.81,99,18.81
02BD2137-0890-1EEA-A6C2-BB55C1980217,02BD2137-0890-1EEA-A6C2-BB55C1979148,60,USD,3303.44,2776,527.44
02BD2137-0890-1EEA-A6C2-BB55C1980218,02BD2137-0890-1EEA-A6C2-BB55C1979148,70,USD,27.37,23,4.37
